Date,Stock,label,Predicted,prob_down,prob_up,Confidence,Return_1d
2025-01-29,ASIANPAINT,1,1,0.49026982227755367,0.5097302222351103,0.5097302222351103,-0.0083193063718456
2025-01-30,ASIANPAINT,-1,-1,0.5198150118628084,0.48018497342959293,0.5198150118628084,0.0120100356143983
2025-01-31,ASIANPAINT,-1,1,0.4518516296881735,0.5481483850194249,0.5481483850194249,0.0226459378620675
2025-02-01,ASIANPAINT,-1,-1,0.510816857969971,0.4891831122249633,0.510816857969971,0.0218837133174563
2025-02-03,ASIANPAINT,-1,-1,0.5770727295630474,0.42292723063188686,0.5770727295630474,-0.0250515303122509
2025-02-04,ASIANPAINT,-1,-1,0.54098764196236,0.45901236725790256,0.54098764196236,0.0270913363145817
2025-02-05,ASIANPAINT,-1,-1,0.5520056134108822,0.4479943865891177,0.5520056134108822,-0.0336187170937815
2025-02-10,ASIANPAINT,-1,-1,0.5315973931786233,0.468402626431508,0.5315973931786233,-0.0003743500761087
2025-02-13,ASIANPAINT,-1,-1,0.533042048368287,0.46695793124184426,0.533042048368287,0.003657614257807
2025-02-14,ASIANPAINT,-1,1,0.4661993891239492,0.5338006200963135,0.5338006200963135,-0.0022804091053493
2025-02-17,ASIANPAINT,-1,1,0.49952066484292335,0.5004793555469452,0.5004793555469452,0.0087616956155467
2025-02-18,ASIANPAINT,-1,1,0.44029977070088067,0.5597002489092506,0.5597002489092506,-0.0058866584716265
2025-02-19,ASIANPAINT,1,-1,0.5138368786159087,0.48616311196889417,0.5138368786159087,0.0006703228931479
2025-02-20,ASIANPAINT,1,-1,0.5286620773079013,0.47133792269209857,0.5286620773079013,0.0044437831671875
2025-02-21,ASIANPAINT,1,-1,0.5212458449722376,0.4787541997353608,0.5212458449722376,0.0038015420790966
2025-02-24,ASIANPAINT,1,1,0.49137190624401267,0.5086281188534544,0.5086281188534544,-0.0050495632201598
2025-02-25,ASIANPAINT,1,1,0.4543325909751369,0.545667359609666,0.545667359609666,-0.0095495324661142
2025-02-27,ASIANPAINT,1,1,0.43852898458709344,0.5614710399255706,0.5614710399255706,-0.0049893513177744
2025-02-28,ASIANPAINT,1,1,0.47008193914568464,0.5299180857568482,0.5299180857568482,-0.0153140056765609
2025-03-03,ASIANPAINT,1,1,0.4085830910964886,0.5914168794883142,0.5914168794883142,-0.0061246370084401
2025-03-04,ASIANPAINT,1,1,0.4901915118673973,0.509808537157931,0.509808537157931,-0.0158326604966172
2025-03-05,ASIANPAINT,1,-1,0.594818446964593,0.4051815285227427,0.594818446964593,0.0150320130383236
2025-03-06,ASIANPAINT,1,-1,0.615409344723963,0.38459064056843834,0.615409344723963,0.047848062986437
2025-03-07,ASIANPAINT,1,-1,0.6804957013340537,0.31950426866594617,0.6804957013340537,0.0010142292445385
2025-03-10,ASIANPAINT,1,-1,0.6731321634321845,0.3268678218602168,0.6731321634321845,0.0037886348347415
2025-03-11,ASIANPAINT,1,-1,0.6542676846596097,0.34573228534039013,0.6542676846596097,0.0038618435174682
2025-03-12,ASIANPAINT,1,-1,0.6183937425612979,0.38160622253616927,0.6183937425612979,-0.0157820545573493
