Date,Stock,label,Predicted,prob_down,prob_up,Confidence,Return_1d
2025-01-29,ASIANPAINT,1,1,0.44403253757569183,0.5559674773348942,0.5559674773348942,-0.0083191962917084
2025-01-30,ASIANPAINT,-1,1,0.49679575842171414,0.5032042167273094,0.5032042167273094,0.0120099232776431
2025-01-31,ASIANPAINT,-1,1,0.42382777618623146,0.5761721988435733,0.5761721988435733,0.0226460475483416
2025-02-01,ASIANPAINT,-1,-1,0.5096096339787148,0.4903903511106993,0.5096096339787148,0.0218836037129481
2025-02-03,ASIANPAINT,-1,-1,0.57728890790016,0.42271110204023077,0.57728890790016,-0.0250515303122509
2025-02-04,ASIANPAINT,-1,-1,0.5242081274129522,0.4757918477360713,0.5242081274129522,0.0270913363145817
2025-02-05,ASIANPAINT,-1,1,0.4864088439197633,0.5135911462590649,0.5135911462590649,-0.0336187170937815
2025-02-10,ASIANPAINT,-1,1,0.4888014726017541,0.511198527398246,0.511198527398246,-0.0003742414113552
2025-02-13,ASIANPAINT,-1,1,0.4641673944323095,0.5358326055676906,0.5358326055676906,0.0036575035082684
2025-02-14,ASIANPAINT,-1,1,0.4162920285245807,0.5837080014754195,0.5837080014754195,-0.0022802990110354
2025-02-17,ASIANPAINT,-1,1,0.4752288884571485,0.5247711612448047,0.5247711612448047,0.0087616956155467
2025-02-18,ASIANPAINT,-1,1,0.4457963506084641,0.5542036742425125,0.5542036742425125,-0.0058867681091604
2025-02-19,ASIANPAINT,1,-1,0.5010372448123668,0.4989627152472427,0.5010372448123668,0.0006704332538423
2025-02-20,ASIANPAINT,1,-1,0.534214469928014,0.4657855151614002,0.534214469928014,0.0044436729543113
2025-02-21,ASIANPAINT,1,-1,0.5083645100444347,0.4916354902536122,0.5083645100444347,0.0038017619468075
2025-02-24,ASIANPAINT,1,-1,0.5130121396690249,0.48698786033097524,0.5130121396690249,-0.0050497812876401
2025-02-25,ASIANPAINT,1,1,0.4730942743386852,0.5269057008103384,0.5269057008103384,-0.0095494236507538
2025-02-27,ASIANPAINT,1,1,0.44856801679660385,0.5514319682928103,0.5514319682928103,-0.0049893513177744
2025-02-28,ASIANPAINT,1,1,0.4961236313396732,0.5038763485411082,0.5038763485411082,-0.0153140056765609
2025-03-03,ASIANPAINT,1,1,0.4466787141462324,0.5533212858537677,0.5533212858537677,-0.0061246370084401
2025-03-04,ASIANPAINT,1,-1,0.5271883241772561,0.4728116857631345,0.5271883241772561,-0.0158325465852093
2025-03-05,ASIANPAINT,1,-1,0.5915030020350344,0.40849703772652823,0.5915030020350344,0.0150320112984594
2025-03-06,ASIANPAINT,1,-1,0.6442895826802345,0.35571046228996095,0.6442895826802345,0.0478478294706679
2025-03-07,ASIANPAINT,1,-1,0.6931295718278677,0.3068704281721324,0.6931295718278677,0.001014338177802
2025-03-10,ASIANPAINT,1,-1,0.6757656764368435,0.32423438835452384,0.6757656764368435,0.0037886348347415
2025-03-11,ASIANPAINT,1,-1,0.6545551043740121,0.345444880536574,0.6545551043740121,0.0038619518197711
2025-03-12,ASIANPAINT,1,-1,0.6312317853548565,0.3687682295557295,0.6312317853548565,-0.0157821607403458
2025-03-13,ASIANPAINT,1,-1,0.543031426767569,0.45696852341125915,0.543031426767569,-0.0088836887236323
2025-03-17,ASIANPAINT,1,1,0.3181255982234838,0.6818744017765164,0.6818744017765164,-0.0052660200583006
2025-03-18,ASIANPAINT,1,1,0.2586286096484285,0.7413713903515716,0.7413713903515716,0.0
2025-03-19,ASIANPAINT,1,1,0.315362173468388,0.6846378612037605,0.6846378612037605,0.0275505276831142
2025-03-20,ASIANPAINT,1,1,0.2946759724452591,0.7053240076739598,0.7053240076739598,0.0028500565142186
2025-03-21,ASIANPAINT,1,1,0.26697883201452627,0.7330211580450833,0.7330211580450833,0.005771308579753
2025-03-24,ASIANPAINT,1,1,0.29443933825438984,0.7055606816263915,0.7055606816263915,0.0096068850576587
2025-03-25,ASIANPAINT,1,1,0.29530317709626724,0.7046968079931469,0.7046968079931469,0.0035523235088013
2025-03-26,ASIANPAINT,1,1,0.2729209986152369,0.7270790312059352,0.7270790312059352,-0.003260863695834
2025-03-27,ASIANPAINT,1,1,0.28497137707277703,0.7150286030464419,0.7150286030464419,0.0064353508132992
2025-03-28,ASIANPAINT,1,1,0.3066216950537506,0.6933782850654682,0.6933782850654682,0.0010906092244662
2025-04-01,ASIANPAINT,1,1,0.34542264284882584,0.6545773869723461,0.6545773869723461,-0.0105313165600651
2025-04-02,ASIANPAINT,1,1,0.31701922258987647,0.682980797290905,0.682980797290905,-0.0040370950731201
2025-04-03,ASIANPAINT,1,1,0.29328268734756147,0.7067173225928293,0.7067173225928293,0.0185333855136331
2025-04-04,ASIANPAINT,1,1,0.36897963450176263,0.6310203106472609,0.6310203106472609,0.002830474760751
2025-04-07,ASIANPAINT,1,1,0.3549309477569339,0.6450690423026756,0.6450690423026756,-0.0062391735930882
