Date,Stock,label,Predicted,prob_down,prob_up,Confidence,Return_1d
2025-04-08,ASIANPAINT,1,1,0.39151406,0.60848594,0.60848594,0.0225724046029744
2025-04-09,ASIANPAINT,1,1,0.42713022,0.5728698,0.5728698,0.0070795768766187
2025-04-11,ASIANPAINT,1,-1,0.50005794,0.49994206,0.50005794,-0.0072786180819558
2025-04-16,ASIANPAINT,-1,1,0.473956,0.526044,0.526044,0.0182969124241212
2025-04-17,ASIANPAINT,-1,1,0.28173167,0.71826833,0.71826833,0.0032520799889086
2025-04-21,ASIANPAINT,-1,1,0.32916367,0.6708363,0.6708363,-0.0092790369760549
2025-04-22,ASIANPAINT,-1,1,0.3695618,0.6304382,0.6304382,-0.0053169735389753
2025-04-23,ASIANPAINT,-1,1,0.37911594,0.62088406,0.62088406,0.0086760814914219
2025-04-24,ASIANPAINT,-1,1,0.34282845,0.65717155,0.65717155,0.0046062945549774
2025-04-25,ASIANPAINT,-1,1,0.31693566,0.68306434,0.68306434,-0.0133095114044546
2025-04-28,ASIANPAINT,-1,1,0.36864436,0.63135564,0.63135564,0.0084717930981008
2025-04-29,ASIANPAINT,-1,-1,0.5212386,0.47876137,0.5212386,-0.0004485311284829
2025-04-30,ASIANPAINT,-1,1,0.3728776,0.6271224,0.6271224,-0.0103627282084139
2025-05-02,ASIANPAINT,-1,1,0.27708745,0.72291255,0.72291255,-0.0064723562632306
2025-05-05,ASIANPAINT,-1,1,0.35184616,0.64815384,0.64815384,0.011161722716938
2025-05-06,ASIANPAINT,-1,1,0.4086243,0.5913757,0.5913757,-0.0077556385495317
2025-05-07,ASIANPAINT,-1,1,0.40210086,0.59789914,0.59789914,-0.0346980811149369
2025-05-09,ASIANPAINT,1,1,0.35145265,0.64854735,0.64854735,-0.0013028008933124
2025-05-12,ASIANPAINT,-1,1,0.36120528,0.6387947,0.6387947,0.0246998715459874
2025-05-14,ASIANPAINT,1,1,0.28585994,0.71414006,0.71414006,-0.0181967460935542
2025-05-15,ASIANPAINT,-1,1,0.37864518,0.6213548,0.6213548,0.0208561345598365
2025-05-16,ASIANPAINT,-1,1,0.42331028,0.5766897,0.5766897,0.0101722306650402
2025-05-19,ASIANPAINT,-1,1,0.322567,0.677433,0.677433,-0.0094324082911665
2025-05-20,ASIANPAINT,-1,1,0.29954302,0.700457,0.700457,-0.0153555946940159
2025-05-21,ASIANPAINT,-1,1,0.27425385,0.72574615,0.72574615,0.0073182968385994
2025-05-22,ASIANPAINT,-1,1,0.25414497,0.74585503,0.74585503,-0.005708414324374
2025-05-23,ASIANPAINT,-1,1,0.24025768,0.7597423,0.7597423,0.0070894916843478
2025-05-26,ASIANPAINT,-1,1,0.36355776,0.63644224,0.63644224,0.0050528938690859
